time,ia,ib,ic,va,vb,vc,theta_e,vn,legRdsA,legRdsB,legRdsC,VinvA,VinvB,VinvC
0.0839,-21.143408937557766,13.402268133729859,7.741140803827911,0.21143408937557767,0.5659773186627014,23.92258859196172,4.259999638267383,8.233333333333315,0.01,0.01,0.01,0.0,0.7,24.0
0.08395000000000001,-21.005871294773126,12.719033175402467,8.286838119370653,0.2100587129477313,0.5728096682459753,23.917131618806295,4.266282823574562,8.233333333333388,0.01,0.01,0.01,0.0,0.7,24.0
0.084,-20.87192755777227,12.052945884204002,8.818981673568265,0.2087192755777227,0.5794705411579599,23.91181018326432,4.272566008881741,8.233333333333315,0.01,0.01,0.01,0.0,0.7,24.0
0.08405,-20.741488875725363,11.403579177406456,9.337909698318906,0.2074148887572536,0.5859642082259354,23.90662090301681,4.27884919418892,8.233333333333315,0.01,0.01,0.01,0.0,0.7,24.0
0.08410000000000001,-20.614468600274268,10.770516585860179,9.843952014414088,0.20614468600274266,0.5922948341413982,23.90156047985586,4.285132379496099,8.23333333333334,0.01,0.01,0.01,0.0,0.7,24.0
0.08415,-20.490782230746017,10.153351990105001,10.33743024064102,0.20490782230746019,0.59846648009895,23.89662569759359,4.291415564803279,8.233333333333292,0.01,0.01,0.01,0.0,0.7,24.0
0.08420000000000001,-20.370347360728864,9.551689363043417,10.818657997685445,0.20370347360728866,0.6044831063695658,23.891813420023144,4.297698750110458,8.233333333333364,0.01,0.01,0.01,0.0,0.7,24.0
0.08425,-20.253083625977034,8.96514251901271,11.287941106964322,0.20253083625977034,0.6103485748098728,23.887120588930358,4.303981935417637,8.23333333333334,0.01,0.01,0.01,0.0,0.7,24.0
0.0843,-20.13891265361116,8.393334869096849,11.745577784514314,0.2013891265361116,0.6160666513090315,23.882544222154856,4.310265120724816,8.233333333333292,0.01,0.01,0.01,0.0,0.7,24.0
0.08435000000000001,-20.027758012582165,7.835899182523021,12.191858830059145,0.20027758012582164,0.6216410081747697,23.87808141169941,4.316548306031995,8.23333333333334,0.01,0.01,0.01,0.0,0.7,24.0
0.0844,-19.919545165367172,7.292477353991527,12.627067811375646,0.19919545165367175,0.6270752264600847,23.873729321886245,4.3228314913391745,8.23333333333334,0.01,0.01,0.01,0.0,0.7,24.0
0.08445,-19.81420142086684,6.762720176791435,13.051481244075402,0.19814201420866842,0.6323727982320856,23.869485187559246,4.329114676646354,8.233333333333364,0.01,0.01,0.01,0.0,0.7,24.0
0.0845,-19.711655888474198,6.2462871215581846,13.465368766916013,0.19711655888474197,0.6375371287844182,23.86534631233084,4.335397861953533,8.233333333333292,0.01,0.01,0.01,0.0,0.7,24.0
0.08455,-19.611839433285905,5.742846120532812,13.868993312753096,0.19611839433285905,0.6425715387946719,23.86131006687247,4.341681047260712,8.233333333333315,0.01,0.01,0.01,0.0,0.7,24.0
0.08460000000000001,-19.514684632427482,5.252073357186005,14.262611275241476,0.19514684632427484,0.6474792664281399,23.857373887247586,4.347964232567891,8.23333333333334,0.01,0.01,0.01,0.0,0.7,24.0
0.08465,-19.420125732464843,4.773653061073596,14.646472671391246,0.19420125732464844,0.6522634693892639,23.853535273286088,4.3542474178750705,8.233333333333315,0.01,0.01,0.01,0.0,0.7,24.0
0.0847,-19.328098607875113,4.307277307793371,15.02082130008174,0.19328098607875113,0.6569272269220663,23.849791786999184,4.36053060318225,8.23333333333334,0.01,0.01,0.01,0.0,0.7,24.0
0.08475,-19.23854072055038,3.8526458239163923,15.385894896633989,0.19238540720550382,0.6614735417608361,23.84614105103366,4.366813788489429,8.23333333333334,0.01,0.01,0.01,0.0,0.7,24.0
0.0848,-19.151391080308716,3.4094657967691013,15.741925283539615,0.19151391080308716,0.6659053420323089,23.842580747164604,4.373096973796608,8.23333333333334,0.01,0.01,0.01,0.0,0.7,24.0
0.08485000000000001,-19.06659020638739,2.977451688945598,16.089138517441793,0.19066590206387388,0.670225483110544,23.839108614825584,4.379380159103787,8.233333333333292,0.01,0.01,0.01,0.0,0.7,24.0
0.0849,-18.984080089893876,2.55632505743246,16.42775503246142,0.1898408008989388,0.6744367494256753,23.835722449675387,4.3856633444109665,8.233333333333364,0.01,0.01,0.01,0.0,0.7,24.0
0.08495,-18.903804157190873,2.145814377231444,16.75798977995943,0.18903804157190876,0.6785418562276855,23.832420102200405,4.391946529718146,8.233333333333364,0.01,0.01,0.01,0.0,0.7,24.0
0.085,-18.825707234192006,1.7456548693681704,17.080052364823832,0.18825707234192005,0.6825434513063182,23.82919947635176,4.398229715025325,8.23333333333334,0.01,0.01,0.01,0.0,0.7,24.0
0.08505,-18.749735511545673,1.3555883331777632,17.394147178367913,0.18749735511545673,0.6864441166682224,23.826058528216322,4.404512900332504,8.233333333333292,0.01,0.01,0.01,0.0,0.7,24.0
0.08510000000000001,-18.675836510684935,0.9753629827610817,17.700473527923847,0.18675836510684934,0.6902463701723891,23.822995264720763,4.410796085639683,8.233333333333364,0.01,0.01,0.01,0.0,0.7,24.0
0.08515,-18.60395905072182,0.6047332875078628,17.99922576321395,0.1860395905072182,0.6939526671249213,23.82000774236786,4.4170792709468625,8.233333333333315,0.01,0.01,0.01,0.0,0.7,24.0
0.0852,-18.534053216165187,0.24345981658558494,18.2905933995796,0.18534053216165186,0.6975654018341441,23.817094066004206,4.423362456254042,8.233333333333315,0.01,0.01,0.01,0.0,0.7,24.0
0.08525,-18.466070325441585,-0.10869091270448916,18.574761238146067,0.18466070325441583,0.7010869091270449,23.814252387618538,4.429645641561221,8.233333333333315,0.01,0.01,0.01,0.0,0.7,24.0
0.0853,-18.625936165557913,-5.2082700360954475e-08,18.625936217640614,0.18625936165557913,14.604135018047725,23.813740637823592,4.4359288268684,12.868045005842259,0.01,50000000.0,0.01,0.0,12.0,24.0
0.08535000000000001,-18.728949252020552,1.3216481189103532e-08,18.728949238804066,0.18728949252020555,11.339175940544823,23.81271050761196,4.442212012175579,11.779725313559004,0.01,50000000.0,0.01,0.0,12.0,24.0
0.0854,-18.829518044380503,1.3300703893718772e-08,18.829518031079797,0.18829518044380503,11.334964805314062,23.8117048196892,4.4484951974827585,11.778321601815673,0.01,50000000.0,0.01,0.0,12.0,24.0
0.08545,-18.92770409621055,1.3384362380678855e-08,18.92770408282619,0.1892770409621055,11.330781880966057,23.810722959171738,4.454778382789938,11.776927293699982,0.01,50000000.0,0.01,0.0,12.0,24.0
0.0855,-19.02356739404271,1.3467492475907158e-08,19.02356738057522,0.19023567394042712,11.326625376204642,23.809764326194248,4.461061568097117,11.77554179211313,0.01,50000000.0,0.01,0.0,12.0,24.0
